Energy_240120_012	Is (A)_1_240120_012	Im (A)_1_240120_012	Is/Im (#)_1_240120_012	Keithley Source (A)_2_240120_012
-7.954001E+2	-2.399851E-10	5.608552E-11	-4.278914E+0	7.598568E-11
-7.953000E+2	-2.398350E-10	5.607493E-11	-4.277045E+0	7.591594E-11
-7.951999E+2	-2.396927E-10	5.607699E-11	-4.274350E+0	7.612724E-11
-7.950999E+2	-2.397068E-10	5.605568E-11	-4.276227E+0	7.611485E-11
-7.949999E+2	-2.394634E-10	5.607732E-11	-4.270236E+0	7.629090E-11
-7.948999E+2	-2.392647E-10	5.606616E-11	-4.267542E+0	7.619349E-11
-7.948000E+2	-2.390421E-10	5.605159E-11	-4.264680E+0	7.639151E-11
-7.947001E+2	-2.388214E-10	5.604068E-11	-4.261572E+0	7.652470E-11
-7.946000E+2	-2.386076E-10	5.603896E-11	-4.257888E+0	7.653939E-11
-7.945001E+2	-2.381797E-10	5.604029E-11	-4.250151E+0	7.679134E-11
-7.944000E+2	-2.378381E-10	5.604403E-11	-4.243772E+0	7.672783E-11
-7.943000E+2	-2.375045E-10	5.602591E-11	-4.239190E+0	7.682603E-11
-7.942000E+2	-2.371865E-10	5.601793E-11	-4.234118E+0	7.692651E-11
-7.941001E+2	-2.366701E-10	5.602752E-11	-4.224176E+0	7.712084E-11
-7.939999E+2	-2.364511E-10	5.600937E-11	-4.221635E+0	7.712636E-11
-7.939000E+2	-2.360481E-10	5.600225E-11	-4.214975E+0	7.738169E-11
-7.937999E+2	-2.356778E-10	5.600289E-11	-4.208315E+0	7.753687E-11
-7.937001E+2	-2.354229E-10	5.599845E-11	-4.204097E+0	7.747772E-11
-7.936000E+2	-2.350225E-10	5.599717E-11	-4.197042E+0	7.772639E-11
-7.935000E+2	-2.349229E-10	5.598786E-11	-4.195961E+0	7.761430E-11
-7.934001E+2	-2.346058E-10	5.598532E-11	-4.190488E+0	7.772089E-11
-7.932999E+2	-2.343228E-10	5.598052E-11	-4.185792E+0	7.789144E-11
-7.932000E+2	-2.341583E-10	5.597189E-11	-4.183498E+0	7.796588E-11
-7.931001E+2	-2.340575E-10	5.595370E-11	-4.183057E+0	7.786646E-11
-7.930000E+2	-2.337756E-10	5.601045E-11	-4.173785E+0	7.809575E-11
-7.929000E+2	-2.338102E-10	5.594209E-11	-4.179504E+0	7.831674E-11
-7.928000E+2	-2.337267E-10	5.593725E-11	-4.178373E+0	7.814382E-11
-7.927000E+2	-2.335498E-10	5.591504E-11	-4.176869E+0	7.835491E-11
-7.926000E+2	-2.336266E-10	5.591654E-11	-4.178130E+0	7.857012E-11
-7.925001E+2	-2.337919E-10	5.589445E-11	-4.182739E+0	7.860768E-11
-7.924000E+2	-2.338388E-10	5.590163E-11	-4.183041E+0	7.868758E-11
-7.923001E+2	-2.340202E-10	5.589139E-11	-4.187053E+0	7.894724E-11
-7.922000E+2	-2.342610E-10	5.588376E-11	-4.191933E+0	7.900680E-11
-7.921000E+2	-2.347263E-10	5.585860E-11	-4.202152E+0	7.917027E-11
-7.920000E+2	-2.350117E-10	5.585402E-11	-4.207606E+0	7.928425E-11
-7.919000E+2	-2.353437E-10	5.584876E-11	-4.213947E+0	7.933411E-11
-7.918001E+2	-2.358621E-10	5.581970E-11	-4.225428E+0	7.945630E-11
-7.917000E+2	-2.364508E-10	5.583154E-11	-4.235076E+0	7.942102E-11
-7.916001E+2	-2.369956E-10	5.582037E-11	-4.245683E+0	7.958947E-11
-7.915000E+2	-2.377544E-10	5.580367E-11	-4.260551E+0	7.981935E-11
-7.913999E+2	-2.384101E-10	5.580598E-11	-4.272125E+0	7.982107E-11
-7.912999E+2	-2.394813E-10	5.578364E-11	-4.293038E+0	7.996313E-11
-7.912000E+2	-2.403281E-10	5.577775E-11	-4.308673E+0	8.016414E-11
-7.911000E+2	-2.411732E-10	5.576985E-11	-4.324437E+0	8.016224E-11
-7.910001E+2	-2.422870E-10	5.576103E-11	-4.345095E+0	8.042050E-11
-7.909000E+2	-2.434577E-10	5.575273E-11	-4.366740E+0	8.034456E-11
-7.908001E+2	-2.448314E-10	5.574227E-11	-4.392204E+0	8.054919E-11
-7.907000E+2	-2.461635E-10	5.572261E-11	-4.417659E+0	8.076906E-11
-7.906000E+2	-2.477659E-10	5.572039E-11	-4.446593E+0	8.079205E-11
-7.905000E+2	-2.496758E-10	5.570135E-11	-4.482401E+0	8.090326E-11
-7.904000E+2	-2.515398E-10	5.566995E-11	-4.518413E+0	8.108689E-11
-7.903001E+2	-2.533542E-10	5.568157E-11	-4.550055E+0	8.118748E-11
-7.902000E+2	-2.553801E-10	5.566842E-11	-4.587522E+0	8.116200E-11
-7.901001E+2	-2.575801E-10	5.564876E-11	-4.628676E+0	8.137151E-11
-7.900000E+2	-2.601171E-10	5.564542E-11	-4.674546E+0	8.156214E-11
-7.899000E+2	-2.627175E-10	5.562151E-11	-4.723308E+0	8.148840E-11
-7.898000E+2	-2.651869E-10	5.561325E-11	-4.768412E+0	8.169031E-11
-7.897000E+2	-2.680119E-10	5.560203E-11	-4.820182E+0	8.168131E-11
-7.896000E+2	-2.708888E-10	5.560583E-11	-4.871590E+0	8.179824E-11
-7.894999E+2	-2.740884E-10	5.559359E-11	-4.930216E+0	8.177035E-11
-7.894000E+2	-2.770732E-10	5.558137E-11	-4.985001E+0	8.183928E-11
